conN,conVar,Subject
0.6,0.08888888888888889,1
0.6459117419828055,0.16293459507672214,1
0.6316956433313873,0.15877987336421415,1
0.6425122852578536,0.1486571825443041,1
0.6625528467788256,0.15900686907738723,1
0.5859436418330577,0.2804239051534458,1
0.584089500521059,0.22804740674675403,1
0.6150959359733214,0.24445079630192787,1
0.6195927295887241,0.20455422427234776,1
0.6,0.08888888888888889,2
0.6475962694472457,0.1663036500056025,2
0.6684709616101502,0.17479230433029092,2
0.6401548345791976,0.19646609752613792,2
0.6410816997554054,0.15902660837332586,2
0.6441842345354318,0.13342635625871357,2
0.5563647407382739,0.2823800726012867,2
0.5699723066655035,0.2531191899354885,2
0.643404559508341,0.3493598576340658,2
0.6304529527915281,0.30539109954087823,2
0.655796444176407,0.29499986240246034,2
0.6279268601769711,0.29173905792084015,2
0.5468901135122364,0.3954647396661415,2
0.5717163791119111,0.36602432293226267,2
0.5567050672483839,0.3228420820728646,2
0.5196718829367815,0.3323400342814964,2
0.5601310110681565,0.3467902836879473,2
0.4979044961525695,0.40188525678153186,2
0.47830363566533834,0.36070992639968774,2
0.5040334308577075,0.3400275315044884,2
0.492849857359161,0.2943891722006836,2
0.5462487395612138,0.3423091021646525,2
0.5716146479330643,0.32457909847542304,2
0.5876679894166185,0.2917699617474468,2
0.6049371493099218,0.26795428918456404,2
0.6297904825982518,0.2640700979243111,2
0.5851422370427504,0.30055256945045156,2
0.5557151444017389,0.2992962408423842,2
0.5623564054707306,0.25271951481189103,2
0.6556477878737833,0.3887583766556182,2
0.6538743376992074,0.3145536016736463,2
0.6760667157726298,0.2960276374857618,2
0.6347710093201229,0.31941352289362324,2
0.56485639365148,0.3953600496521843,2
0.5709561990877177,0.32848765059422286,2
0.5036436544151497,0.3974152098205142,2
0.5618182490927187,0.4342813572115495,2
0.580600631666526,0.3849898509168541,2
0.5138978721948317,0.44139739967687186,2
0.3674609913778949,0.6459916813753711,2
0.39153624001411097,0.5649438423727291,2
0.4171151356514055,0.5031128651727723,2
0.47037088253576126,0.5090017859069293,2
0.38131149740882475,0.5853201989794166,2
0.26026678390911206,0.7103455861829586,2
0.6,0.08888888888888889,3
0.6542289903206037,0.1795690917523185,3
0.6357064992799615,0.1807002554831392,3
0.5785411275431662,0.25889094786010197,3
0.5999892165301413,0.25000893626203174,3
0.5792169855461936,0.24155161097752068,3
0.5023588131118606,0.3469576336506825,3
0.5252969653930735,0.3234424114829718,3
0.4937314034144614,0.32188505314360155,3
0.5083540699651927,0.28675337561634373,3
0.5317572203598142,0.27620900128231807,3
0.523691417926202,0.2370988058930789,3
0.5975529005073672,0.33740200987679353,3
0.6342208054670805,0.34325741782086144,3
0.5330773217192382,0.47689290175237364,3
0.5625847409301203,0.4405291598236632,3
0.47097901750497173,0.5356347747092277,3
0.5543367353955884,0.5952232555486155,3
0.5868848382837718,0.54127481021525925,3
0.604972890958376,0.46919595352141574,3
0.5226754742818605,0.5399515961701636,3
0.5414943941999555,0.4695991167723211,3
0.5605773553594336,0.4138452157368132,3
0.5339789269251918,0.38427302945793423,3
0.51462730900929,0.34612165939815087,3
0.540983350854529,0.32960941120899867,3
0.5304495757314894,0.28475507921327814,3
0.5467842544730288,0.2604734208537014,3
0.551676265760519,0.21816275925794137,3
0.5456100950362385,0.18666254885491412,3
0.48104323130822607,0.2784637665399561,3
0.49363537998490514,0.24795531058532302,3
0.5414803699265441,0.2940542283515364,3
0.5266751632380271,0.2648537960582633,3
0.53439362583305,0.22731996203665625,3
0.5064279514871388,0.23778731832114733,3
0.5239375106523129,0.225248972987266,3
0.5450538875423735,0.22243193216993412,3
0.47899232722574664,0.310068666369201,3
0.3896458977711616,0.4267477920045309,3
0.41063352971942996,0.38337349750016136,3
0.4358311634248035,0.3570940654108762,3
0.476525857205489,0.36706463989007193,3
0.4839155662693015,0.30843113003968253,3
0.5646075766071085,0.4081289247073599,3
0.6,0.08888888888888889,4
0.6349577634296346,0.1410266379703805,4
0.5577707945888553,0.2671952480578632,4
0.5395640021558692,0.25016978331226275,4
0.5659185362474494,0.25284489483297046,4
0.4785141419193839,0.3770847045225072,4
0.4900928405837076,0.3248251609466532,4
0.5153078478859798,0.31029014336186705,4
