Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
13,9,18,1,1,20.983999999999984,20,101,74,78,5,116,21.654999999999983,4.940999999999996,7.502999999999994,1.2809999999999993,20,13,12,2,104,24,23,2,3,0,14,3.5,5,L,0.20822115384615383,0.20587499999999995,0.3262173913043478,0.6404999999999998
13,10,19,1,1,21.471999999999984,14,88,78,79,77,82,22.325999999999983,0.305,2.1349999999999985,4.879999999999996,16,2,11,16,90,3,15,24,3,1,36,3,5,L,0.24806666666666663,0.10166666666666667,0.14233333333333334,0.20333333333333334
13,10,20,1,7,12.19999999999999,15,59,4,47,39,93,12.26099999999999,9.027999999999993,0.305,0.6709999999999998,16,17,1,4,60,38,1,4,6,0,19,4.75,5,L,0.20434999999999998,0.23757894736842103,0.305,0.16775
13,11,21,1,15,18.116999999999987,20,86,15,24,16,22,19.214999999999986,0.488,0.122,11.83399999999999,20,2,1,15,92,2,1,39,6,1,72,6,5,L,0.2088586956521739,0.244,0.122,0.3034358974358974
13,11,22,1,11,28.791999999999977,20,127,70,71,61,68,30.682999999999975,0.366,1.1589999999999994,3.842999999999997,20,2,5,10,133,2,5,14,4,1,48,4,5,L,0.23069924812030074,0.183,0.2318,0.27449999999999997
13,12,23,1,13,23.60699999999998,20,106,111,59,112,41,26.83999999999998,3.903999999999997,4.635999999999997,2.9889999999999977,20,13,13,9,125,18,16,13,2,0,13,3.25,5,L,0.21472,0.21688888888888888,0.28974999999999995,0.2299230769230769
13,12,24,1,3,20.434999999999985,20,87,27,34,35,13,21.166999999999984,0.183,0.305,12.32199999999999,20,2,2,16,89,2,2,55,5,0.5,36,5.25,5,L,0.23783146067415728,0.0915,0.1525,0.22403636363636362
13,13,25,1,13,24.33899999999998,15,105,120,44,111,51,29.340999999999976,2.9279999999999977,0.8539999999999996,1.585999999999999,20,10,4,7,122,12,5,9,2,0,13,3.25,5,L,0.24049999999999996,0.244,0.1708,0.17622222222222222
13,13,26,1,15,13.846999999999989,19,58,23,17,21,24,15.188999999999988,2.744999999999998,0.488,2.8669999999999978,20,9,2,8,65,12,2,10,6,1,72,6,5,L,0.23367692307692306,0.22874999999999998,0.244,0.28669999999999995
13,14,27,1,11,36.78299999999997,18,154,61,72,63,66,38.79599999999997,3.1109999999999975,0.366,0.244,20,9,2,2,162,10,2,3,4,1,48,4,5,L,0.23948148148148146,0.31109999999999993,0.183,0.08133333333333333
