conN,conVar,Subject
0.41030927840000003,0.03625758888768489,1
0.46873333855014837,0.14585419141044456,1
0.45892658632356803,0.13629685758151638,1
0.4745768593405456,0.1403380320991682,1
0.500616036171227,0.16434877934069728,1
0.4424171124780035,0.24787687085900467,1
0.45560805364211643,0.22468337901542948,1
0.4745799537626635,0.2176905034534377,1
0.43480845202789764,0.25369540623228193,1
0.43982392566796824,0.21298727226596678,1
0.46071423457761357,0.21217043563206411,1
0.4852848688351513,0.21887761702072683,1
0.5465439323453916,0.2976202206370619,1
0.563908628311079,0.27282556844102435,1
0.4959143846287475,0.3542489421174825,1
0.4212903531665826,0.43264721661831584,1
0.43422120677119386,0.3719794805038752,1
0.3410350711766167,0.4839558555922544,1
0.37739294582421967,0.45988043376900956,1
0.4036723578554047,0.4204631710775776,1
0.4095724084149364,0.3481706379811255,1
0.38570183079170695,0.3262776656313594,1
0.4078915528380491,0.3054015765977719,1
0.4670380635816838,0.3626142827654869,1
0.47167436661401246,0.2993640322770468,1
0.5863809346637356,0.46890436192108387,1
0.4917135820112753,0.5644581948417877,1
0.5425406991892671,0.5532207902294137,1
0.4518638988640603,0.6239302328339444,1
0.5157914570983998,0.6269993027358345,1
0.4449568989734984,0.6432685584384704,1
0.4711144526684759,0.5669299541407314,1
0.5592935928923238,0.6299022437602809,1
0.5372490697287694,0.5480108413353335,1
0.6442111546723837,0.6523328429554954,1
0.6894971918144023,0.6124383486484336,1
0.6776727124269609,0.5135996376936296,1
0.7030774795613276,0.461689244423637,1
0.6034741330767172,0.5685580885081305,1
0.5800862187556762,0.5016222994485862,1
0.605392903910473,0.45191120986846234,1
0.5935468066422193,0.3852211624312773,1
0.5027626307993227,0.48974528163081493,1
0.5086989353219727,0.403668834349952,1
0.4197291915954659,0.5008745549329753,1
0.4934229013836659,0.5480870635227802,1
0.6115872014332605,0.6747982509174134,1
0.7132548004655662,0.7431737987985422,1
0.41030927840000003,0.03625758888768489,2
0.46814119921275976,0.14466991273566737,2
0.439869355568738,0.17227961747657736,2
0.5182800383880077,0.29464505961980125,2
0.5440226409668205,0.28720125285346654,2
0.5144091943704672,0.2889878954754799,2
0.547819571022416,0.29801106968428154,2
0.5731951432191003,0.2891600001407939,2
0.5597777474459641,0.2581627916589075,2
0.5715538336120098,0.2300824056592175,2
0.5964734245183625,0.23390510634007924,2
0.5893709071712259,0.20132911976633663,2
0.5487778265047615,0.242249457145998,2
0.5732501553210602,0.24274422334939583,2
0.612946001156482,0.27358707035036023,2
0.5428246542170776,0.359112350159097,2
0.560221410213472,0.3220833921200664,2
0.5234409641583804,0.3312276058062365,2
0.47026486642960685,0.3713342801025363,2
0.572952089069861,0.5024418693625372,2
0.5233351794243412,0.5011873147810694,2
0.5217498648813245,0.4041204809108888,2
0.43469996103614034,0.49739619241907934,2
0.2734177697438491,0.7204813365198459,2
0.2651670566650753,0.5928864953734244,2
0.400176076437866,0.744327235844321,2
0.17110343400564984,1.0536070735398892,2
0.10571224282096796,0.9736680412012751,2
0.32423413080708846,1.2159782089332611,2
0.32287993391128106,0.9754909609382236,2
0.622383342250058,1.3793995854281327,2
0.6484562001084775,1.1556653840593452,2
0.6051060564407326,1.0112325945829659,2
0.618754473710102,0.8362829102051116,2
0.627917210597982,0.6873518019398495,2
0.6922978764826189,0.6786427733211533,2
0.8312291783009866,0.8207768222936582,2
0.8438605265669518,0.6818841543668569,2
0.8347172173561963,0.5637939419149963,2
0.8983952502545229,0.5783912193286502,2
0.8080137018976178,0.6434760721767304,2
0.7315638374732881,0.6676805865900436,2
0.785047734871278,0.6411122640680146,2
0.8961909772323228,0.7351762959765011,2
1.00278392108607,0.8013269244886952,2
1.0226148845307856,0.6807234664803872,2
0.923537359279845,0.742733823686191,2
0.9809492364438932,0.7090108132770492,2
0.41030927840000003,0.03625758888768489,3
0.4624087190172807,0.13320495234470925,3
0.4097355188595624,0.21191036219120402,3
0.3963710022730549,0.19625732292597825,3
0.4154544292448355,0.1951727122843438,3
0.36686228026804757,0.2533224677810509,3
0.26858039117082616,0.3992217524192835,3
0.4593828948378379,0.7009824092694503,3
0.41923885515811143,0.6410740067750132,3
0.4260938579263045,0.5265692109563967,3
0.5488398949510747,0.6667474428146578,3
0.4759448281649532,0.6791880878239692,3
0.346522063460975,0.8021959996671317,3
0.25897067959891595,0.8168595674578236,3
0.2984316018548248,0.7324094984780766,3
0.32388949462837735,0.6368433843295663,3
0.3623527057393775,0.5864011296856533,3
0.4092930926792681,0.5630016776283038,3
0.35109393215265805,0.5667996631558632,3
0.3654080505781822,0.48206796737573887,3
0.38716908249674453,0.4291764377377158,3
0.4440480584087085,0.45709910201410053,3
0.45007870412899226,0.37774057305184794,3
0.37130264792329126,0.45974457085288034,3
0.3919771410707635,0.4091446429772487,3
0.4163536839071159,0.37606880005450377,3
0.32784179009616193,0.47787882766551093,3
0.36696457781169556,0.46054863756347597,3
0.3816443880707557,0.397798530568901,3
0.39378253066444446,0.3425151096424984,3
0.4170892448697443,0.3206255161245984,3
0.4331963134188255,0.2887145499978411,3
0.4595960111485784,0.28377103545777876,3
0.40158857504917944,0.3430317005650209,3
0.4270022642433813,0.32525273884042044,3
0.3627011010518165,0.38880451745546585,3
0.48313543302148054,0.5519122779037008,3
0.4898241825505177,0.45490732138103485,3
0.47205333581205366,0.399467550581756,3
0.4566723681363046,0.35033597581690296,3
0.4783514623965888,0.32362696917409084,3
0.5336584251619573,0.3695155008700095,3
0.5159471294061699,0.33103499220758226,3
0.5411423028256465,0.3152183406050188,3
0.5516239713834674,0.27313800959965684,3
0.4929385147418104,0.3358813209630396,3
0.5128666699933201,0.308561367273451,3
0.5249272685131064,0.27097029085833363,3
0.41030927840000003,0.03625758888768489,4
0.47053405474508153,0.14945562380031086,4
0.4341910622678624,0.19225048399468692,4
0.4324328901075845,0.1573167315163053,4
