conN,conVar,Subject
0.41030927840000003,0.03625758888768489,1
0.4642625367734531,0.13691258785705407,1
0.524971687870128,0.2309483724789932,1
0.46485001983440427,0.3050020340546421,1
0.48906103582326277,0.2924236592214307,1
0.4610091972738766,0.2900426044759169,1
0.5023935254880753,0.3148027400091309,1
0.6029283785218102,0.45291189807477467,1
0.568149292307238,0.4318876908889642,1
0.48079065970293666,0.520227417919774,1
0.49580800742555,0.4462166297810458,1
0.4469872529337562,0.45461481280842425,1
0.47216658236819525,0.41405050911561747,1
0.4979661682973428,0.3828395791507891,1
0.3889220333242715,0.5243599332667739,1
0.3141655710872346,0.569000871087493,1
0.43607518602805984,0.6990199267516449,1
0.5357588319665514,0.758583233278299,1
0.5405979400148728,0.6165448027192821,1
0.5601102483799703,0.5322604589056206,1
0.5556672081612053,0.43469444756202646,1
0.510921821400401,0.4372463315712299,1
0.536771829798212,0.40149708205260604,1
0.43229164759225946,0.5301580300539899,1
0.5295983123394216,0.618739753537516,1
0.5550093732571966,0.5458139246655629,1
0.6182633568910251,0.5631591070001072,1
0.5718971203006407,0.5432597587808545,1
0.5902824689821662,0.47137850438773454,1
0.49025892904028856,0.5771498833939429,1
0.37281772844614125,0.696602307903449,1
0.5212996714356469,0.8542457323017706,1
0.6208829851454277,0.8825632132609781,1
0.7205221278233767,0.9053288559646804,1
0.7223500583584743,0.7279189458419396,1
0.5691061952194533,0.8888228829515937,1
0.569435906112252,0.7117177281468725,1
0.5940983294975559,0.6186990292881058,1
0.5684171273649312,0.546321627695734,1
0.42824461762704547,0.7174023216323586,1
0.5292294167719195,0.7758914555956349,1
0.4615399237913993,0.7560921504375483,1
0.5190961301582173,0.7199861330836748,1
0.5205380979429878,0.5788728420364807,1
0.5430192086843352,0.5080604951118795,1
0.4393513674931015,0.6137840784719709,1
0.45372986821824557,0.519784264227865,1
0.45200322202954707,0.41928070375968896,1
0.41030927840000003,0.03625758888768489,2
0.46203034483905625,0.13244820398826035,2
0.5317832048088551,0.24546428313020593,2
0.5588326077094049,0.25047023230526433,2
0.5813087099303151,0.24532839028603196,2
0.5971312917304453,0.22790787582908603,2
0.7010399734827317,0.39014366416784163,2
0.723303806110062,0.3566425965889337,2
0.7754024607142922,0.38951138647960737,2
0.8193641452667275,0.3995324782885566,2
0.723587861590594,0.5111785499831123,2
0.769004798859705,0.49977671452471173,2
0.7850660783158963,0.4319439305321521,2
0.6970505299485125,0.5215862411604892,2
0.6245773635202481,0.5622153257849202,2
0.6335124105620241,0.4676423547114882,2
0.6446490546391529,0.39638717192344813,2
0.5960426988836092,0.4143224490498459,2
0.6121466183029556,0.36366579807856964,2
0.6372286348115022,0.3410966714799489,2
0.5481583705889769,0.4510178656290096,2
0.5407924520055252,0.3755461296701111,2
0.4528968118320888,0.47622818408296164,2
0.49884205387165703,0.47287303134550573,2
0.4960879583504273,0.38380661611886413,2
0.5200153121584694,0.35490000051117554,2
0.45803883841448684,0.40787294789690554,2
0.49328900864767716,0.39679869878390506,2
0.5078512377664429,0.34656341726465567,2
0.48361305430000356,0.3257271007446032,2
0.45794941114724635,0.311908966901197,2
0.48299556819998035,0.29961948762642565,2
0.45128456598402833,0.30311759453304454,2
0.36562565731900665,0.41381189295647897,2
0.3830320975628573,0.3658623948528844,2
0.49573186527704305,0.5180894513106791,2
0.4682547974424669,0.4694256967176956,2
0.49407713722421753,0.42718523693765775,2
0.5798751934161918,0.5133443019340748,2
0.5776989126544527,0.41502800307073784,2
0.6006942064681718,0.3780129900840286,2
0.5495938927632277,0.40461101947711126,2
0.5133005545928954,0.39627549192235356,2
0.6139409470200008,0.5183011783920938,2
0.5756072197396125,0.4913083972744517,2
0.5262007608632557,0.4918596355722749,2
0.5512330685416448,0.4435523238145979,2
0.5442540013932017,0.36879999334856456,2
0.41030927840000003,0.03625758888768489,3
0.4625020484914972,0.13339161129314214,3
0.48825254766116133,0.15821428737384208,3
0.5097056670148408,0.1694776686064326,3
0.5315523229968253,0.17927544684911528,3
0.4902932345757769,0.22593853432138908,3
0.5166919703002212,0.23354829890599985,3
0.5365578156054268,0.2265703297352112,3
0.6199211310997632,0.34798289477684174,3
0.5125775308007297,0.49307351641954056,3
0.53852978235185045,0.44636331623787395,3
0.5165372391793848,0.40107573933523044,3
0.5006844326226606,0.3525662045816327,3
0.40294162904731096,0.47753857081600537,3
0.4580738102985719,0.49229521915532615,3
0.47505039169973223,0.42778933812658154,3
0.492725343669629,0.37758137444105877,3
0.5552625708324275,0.42713955387844404,3
0.5451422121102136,0.3619523605471828,3
0.5699564581870304,0.3391903805913799,3
0.5244866051013644,0.36229201064443617,3
0.5150440503337846,0.3087187180507083,3
0.5164947361090305,0.24987634599105832,3
0.5495012568189317,0.26591411821264893,3
0.46524365798667544,0.38124649223463164,3
0.4910635036644012,0.3566368851431569,3
0.40211817224371127,0.46320017095590543,3
0.4092580341264127,0.3848398605301272,3
0.43544819742020063,0.36025221501167765,3
0.38423121363058127,0.3906357395885808,3
0.2708200996858589,0.5393308195603093,3
0.44931411107848,0.7884526784334895,3
0.5640620614134061,0.8602580434166438,3
0.46629281342132806,0.8837449307174711,3
0.4798473672011593,0.7341050521336392,3
0.3409287256824104,0.8651213247444091,3
0.251781343154833,0.8703918248506819,3
0.16410004994469968,0.8716760463008122,3
0.01509668451795318,0.9953475678941428,3
-0.08212129359494282,0.9907140105411062,3
0.04591499274274573,1.048643781108262,3
0.1873386535082282,1.1217623464175746,3
0.3524178077725692,1.2275681856627416,3
0.36122460653442345,0.9996681460539019,3
0.3918209600958836,0.8609272239660417,3
0.41030927840000003,0.03625758888768489,4
0.46625210552252855,0.14089172535520494,4
0.45087123039954174,0.14347513053013752,4
0.4186181215692449,0.1792863220847038,4
0.4392850413626553,0.18476289725458378,4
0.45826127336670414,0.18576278181176475,4
0.45852471471241696,0.14913710814083747,4
0.4848509778002341,0.17196221268830433,4
0.42594690132968094,0.25537792309174984,4
0.3427300825059586,0.3707359761208445,4
0.36828262428147407,0.3476938644477066,4
0.4084873680651024,0.35856457912542194,4
0.44930439299673675,0.36848571316360634,4
0.46665623679725987,0.3294922581319313,4
0.5299957281426282,0.39027278919628167,4
0.45989089895031354,0.4524278897416546,4
0.5831385699191591,0.6084376537310148,4
0.4965198676093491,0.6599875276044319,4
0.452888214206031,0.6152533288901818,4
0.5541661270209853,0.694758488742054,4
0.6314457408708759,0.7103660186934244,4
0.6716736050767524,0.6487485433664926,4
0.6928076219601655,0.5612668684600202,4
0.5682817207975954,0.6980652970931562,4
0.35548486354887043,0.9840459521719751,4
0.26376998375503774,0.9706665213252454,4
0.374951808574368,0.9988968666988569,4
0.27057257496748066,1.0078759605728602,4
0.4125113832843537,1.0901783850920344,4
0.2667764771407287,1.1636125203608776,4
0.33478246704411097,1.0669019960954667,4
0.36065630358348827,0.9052692699551279,4
0.3006521577501455,0.8442237076307879,4
0.37393331421876724,0.8219412790418739,4
0.49410257561486415,0.8978915460256929,4
0.6455663989050578,1.0212408834009417,4
0.5819840712416714,0.9441573620475261,4
0.4949799530029612,0.9293341261154413,4
0.39484124260584363,0.9437447216865882,4
0.23117875452261055,1.0823207535157366,4
0.24878808039591685,0.9010752545592019,4
0.2980697488246617,0.8194235405048512,4
0.24446971493262903,0.7627389001879463,4
0.44420785743043223,1.0096674051459633,4
0.6271381618787899,1.173594533013486,4
0.41030927840000003,0.03625758888768489,5
0.4627250069532199,0.13383752821658762,5
0.4619872884615151,0.10854545955667964,5
0.4250158360055714,0.16077927255723112,5
0.4511868331452646,0.18096541232517122,5
0.458837863238088,0.16007439004578383,5
0.4180823928055416,0.20957045290171988,5
0.44076453050625236,0.21302063772279745,5
0.4511533141599124,0.191194077485558,5
0.4188933336254912,0.21747522305728878,5
0.445136558360747,0.22646662791634264,5
0.40883097686958497,0.2537844653153982,5
0.4250488994737349,0.23546341746061847,5
0.44313687185375267,0.22454667872853026,5
0.4693501058305236,0.23206381093636608,5
0.5526284092111178,0.3522076555102812,5
