conN,conVar,Subject
0.5,0,1
0.5473403006423134,0.09468060128462681,1
0.5572281713488058,0.09552022244068618,1
0.5498984464209832,0.09107562780819414,1
0.571842809060834,0.11674922752625679,1
0.5028429136240042,0.23139917289466494,1
0.5096540722759798,0.198741655619683,1
0.5315176633099453,0.20272050656367735,1
0.5188030136033901,0.18760570466405238,1
0.47331245086533413,0.24106568920735383,1
0.4970886465756065,0.2404049427864278,1
0.4046458855925087,0.37720947619533773,1
0.4753045646164963,0.4430849390042453,1
0.49665089942838125,0.3971606208271662,1
0.4485009477649988,0.41402839998849783,1
0.5299944087594013,0.49420964197960326,1
0.6492248328042706,0.6338285616734212,1
0.5374831743993966,0.7305461661484847,1
0.5785871604255723,0.6666449049711393,1
0.6038316274307525,0.5838048579872717,1
0.6419670370613182,0.5433147056509489,1
0.5463001527970893,0.6259855330492168,1
0.5703655726395015,0.5489192661241977,1
0.6376811098572677,0.5737664873348904,1
0.6612581458594065,0.5061672618721899,1
0.7633666198875317,0.6091507575540024,1
0.8139375997712095,0.5884625658105574,1
0.8698681790888886,0.5826312112838041,1
0.781321377014963,0.6431985731748945,1
0.7543823879783575,0.5684368366131263,1
0.7477344628953164,0.4680453194565832,1
0.7662947687829469,0.4115568673405275,1
0.7852252664229776,0.36710648915248356,1
0.8555375207967173,0.43430970006946623,1
0.7519915452567978,0.5545397111354119,1
0.7167263455092483,0.5141621684034284,1
0.7900851418774452,0.5580473274591364,1
0.9175204201112261,0.7013084184348711,1
0.857114156223063,0.6818592625242232,1
0.7980408550174674,0.6636340124305699,1
0.6673198608082865,0.7923491983628175,1
0.6849496512539538,0.6691389395815885,1
0.8090196860465378,0.7834512212504389,1
0.9391681963868501,0.8870579976809757,1
0.8830932206516862,0.8217963496151084,1
0.9001927687989096,0.6916361759865337,1
0.9021011693813467,0.5571257419541009,1
0.9793691098933778,0.600236474587343,1
0.5,0,2
0.5473403006423134,0.09468060128462681,2
0.49830084643141725,0.17382338944949377,2
0.47045081583810006,0.19475877274622938,2
0.496067792848137,0.2070409722170574,2
0.47048229022775084,0.2168037830144183,2
0.4534108747492591,0.20758585736851812,2
0.479703776664874,0.2186544897260443,2
0.4726877209319034,0.18895570324677666,2
0.5556604223689696,0.3171099654715536,2
0.5711541041953692,0.2846753360300419,2
0.5787309690746975,0.24289399858269017,2
0.6120808285037541,0.2610149177242655,2
0.638174398056309,0.2609990732845222,2
0.6048000930247678,0.2755478686907003,2
0.6090082159430487,0.2288545407891221,2
0.6382829075632782,0.2416330158717567,2
0.6607096031061395,0.2381598037831279,2
0.6425410127895185,0.2268650236597443,2
0.6676679503746225,0.23174589409800342,2
0.6705752687613025,0.19121135205176285,2
0.6353530297795132,0.22341355960498874,2
0.6584068939526571,0.22483857603027857,2
0.5857291144715087,0.32522641978651967,2
0.6151710128876339,0.3190649326614662,2
0.5239473506298291,0.4376992706447823,2
0.467516418013465,0.463021281748554,2
0.4610495567948911,0.383350747835991,2
0.48095122660133416,0.34648393788167886,2
0.4089347904271206,0.42122002265377023,2
0.3860105481022497,0.3828245027727579,2
0.38879524975408025,0.3118290055218674,2
0.3879180446602727,0.251217614605109,2
0.3891208794236631,0.20337976121086804,2
0.40490186588010163,0.19426578188157148,2
0.42396525994797024,0.19353941364099436,2
0.3872527061331632,0.2282566385424096,2
0.4110029327613146,0.23010576409023048,2
0.45059708038359614,0.26327290651674745,2
0.4684643123178644,0.24635278908193448,2
0.5995286744740579,0.45921095557793457,2
0.522060804145379,0.5223045051197053,2
0.5338742095985121,0.4414704150020302,2
0.5538736025768386,0.39317511795827725,2
0.5131144801975555,0.3960583391251882,2
0.5008365482587033,0.34140253517785485,2
0.5198288575177653,0.311106646660408,2
0.4991371145261931,0.2902688033114708,2
0.5,0,3
0.5473403006423134,0.09468060128462681,3
0.5199574194594646,0.130510243393399,3
0.4734384786909224,0.19744607625180355,3
0.499234088232636,0.20954808008486994,3
0.4451810344722951,0.2757445715885777,3
0.428611296325967,0.25373513356351834,3
0.45496066024979176,0.25568683469846415,3
0.4576415014236327,0.20991115010645311,3
0.476288650186459,0.20522321761081508,3
0.5018423490506437,0.21528597181702147,3
0.43812944729019365,0.2996545809745173,3
0.35804428916678216,0.39989398102643686,3
0.3668398704110487,0.3375063473096826,3
0.37719402919725276,0.2907133954201542,3
0.34168769346959965,0.30358338779142957,3
0.38078506112345334,0.32106144554085103,3
0.4300911121066534,0.35546125839908094,3
0.5368656955087703,0.4979181735234984,3
0.5510075460324695,0.42661823986619724,3
0.5326487984597851,0.37801208703832656,3
0.5230797121558418,0.3215478422385478,3
0.5464461005344141,0.30397105054798296,3
0.5012882335029968,0.33349257450122105,3
0.4426616624854285,0.38404720163611344,3
0.46168043839247636,0.34527531312298654,3
0.41272735941579475,0.37412640845175243,3
0.43112260062355207,0.3360916091769166,3
0.45414621435076497,0.31492051479595906,3
0.45746675894497985,0.258577501025197,3
0.4679542681354654,0.22783701920112878,3
0.49193301221092844,0.230227103511829,3
0.4609051658835725,0.24623737546417512,3
0.38839696881063146,0.34200629451722214,3
0.40668947277772033,0.3101900435479555,3
0.39346554174701376,0.2745998968997775,3
0.37290066935906785,0.26080966229571384,3
0.3793801241859895,0.22160663949041437,3
0.395105860420375,0.20873678406110244,3
0.3879341975334412,0.18133275302274945,3
0.4127320487095839,0.19466190477048495,3
0.40482082208653664,0.17155197706248249,3
0.4616628801157088,0.2509256977083302,3
0.4866273209846124,0.25066943990447144,3
0.49373847092093565,0.2147578517962236,3
0.45413475316592233,0.2510137169470055,3
0.46274311611084484,0.21802769944744943,3
0.38823420859537183,0.3234399745889056,3
0.5,0,4
0.5473403006423134,0.09468060128462681,4
0.6183195690657419,0.21770301787455837,4
0.6030183277774575,0.20476489687621566,4
0.629289580356869,0.2163544226597957,4
0.6028004721100388,0.2260617546214969,4
0.5825086170220389,0.22143311387319742,4
0.5960574481172912,0.20424415328906254,4
0.6260919819629773,0.22346439032262233,4
0.6762688517229086,0.27912525177796044,4
0.6784005191079456,0.22756353619244238,4
0.6349850891742744,0.26888168882129637,4
0.6203113456581986,0.2444528380891888,4
0.6321619289710929,0.21926343709713983,4
0.6793860829535315,0.2698590576425892,4
0.6257829357643069,0.3230935404925207,4
0.6509064205135177,0.30872180189243814,4
0.6976419544504253,0.34044850938776594,4
0.7039737372509571,0.2850223731112764,4
0.7256458341397236,0.27136209226655406,4
0.7681444236950005,0.302086852923797,4
0.7133827354832595,0.3511928587625196,4
0.7236661417143327,0.30152109947216227,4
0.6940550487402157,0.30043906552596394,4
0.6491849504241085,0.3300914490529856,4
0.5572386769481306,0.4479657061943443,4
0.5347189513451933,0.40341201616134986,4
0.5909075625572109,0.4351068353531151,4
0.5009399531255827,0.5280206871457486,4
0.49713188756049803,0.43003268084676816,4
0.5300687091624292,0.40989978788127684,4
0.5537828290673829,0.3753480701149289,4
0.6370543708947255,0.46682153974662843,4
0.5376647219694651,0.5722365296478236,4
0.5633629615614646,0.5091857029022577,4
