schemaID,payoff,conN,type,expN,expVar,conVar,Time,Subject
8,2,0.6151489405506937,same,22.92546818,17.18497774,0.41384591423330386,28,2
13,2,0.6214795931265202,new,18.27657794,14.90293958,0.41230379799626343,28,2
7,6,0.821827699311802,same,50.91984497,22.17450084,0.30493886453407326,29,2
15,6,0.4920847586912972,new,49.521308929999996,32.19337558,0.1990481426114565,29,2
3,5,0.5189280992983143,same,38.11269084,9.358035718,0.5200786753301282,29,2
12,5,0.4967428136626457,new,26.4393834,10.82212773,0.3220398606502162,29,2
2,4,0.574245974545567,same,26.22740557,11.11918442,0.32016743595063035,29,2
11,4,0.3554007889876693,new,21.04766581,12.20478566,0.3151508334605372,29,2
1,3,0.4959826722102697,same,24.40043609,5.181766043,0.47701224966194333,29,2
14,3,0.5125191046088405,new,19.82444596,5.696560695,0.2293451707221748,29,2
8,2,0.44024567765579337,same,22.92546818,17.18497774,0.5520470343056632,29,2
13,2,0.6702753153950538,new,18.27657794,14.90293958,0.3618062420001848,29,2
7,6,0.6980338963722451,same,50.91984497,22.17450084,0.3991479095831866,30,2
15,6,0.4920847586912972,new,49.521308929999996,32.19337558,0.1990481426114565,30,2
3,5,0.5189280992983143,same,38.11269084,9.358035718,0.5200786753301282,30,2
12,5,0.4967428136626457,new,26.4393834,10.82212773,0.3220398606502162,30,2
2,4,0.574245974545567,same,26.22740557,11.11918442,0.32016743595063035,30,2
11,4,0.3554007889876693,new,21.04766581,12.20478566,0.3151508334605372,30,2
1,3,0.3885506608804654,same,24.40043609,5.181766043,0.49505659175806677,30,2
14,3,0.5125191046088405,new,19.82444596,5.696560695,0.2293451707221748,30,2
8,2,0.44024567765579337,same,22.92546818,17.18497774,0.5520470343056632,30,2
13,2,0.608738999496957,new,18.27657794,14.90293958,0.34556884324727466,30,2
7,6,0.6980338963722451,same,50.91984497,22.17450084,0.3991479095831866,31,2
15,6,0.4314779537273867,new,49.521308929999996,32.19337558,0.23024390727388536,31,2
3,5,0.5189280992983143,same,38.11269084,9.358035718,0.5200786753301282,31,2
12,5,0.3948359457365336,new,26.4393834,10.82212773,0.3782882043443196,31,2
2,4,0.574245974545567,same,26.22740557,11.11918442,0.32016743595063035,31,2
11,4,0.3554007889876693,new,21.04766581,12.20478566,0.3151508334605372,31,2
1,3,0.3885506608804654,same,24.40043609,5.181766043,0.49505659175806677,31,2
14,3,0.5125191046088405,new,19.82444596,5.696560695,0.2293451707221748,31,2
8,2,0.44024567765579337,same,22.92546818,17.18497774,0.5520470343056632,31,2
13,2,0.608738999496957,new,18.27657794,14.90293958,0.34556884324727466,31,2
7,6,0.6539046814915521,same,50.91984497,22.17450084,0.3455973590292701,32,2
15,6,0.4774014681760952,new,49.521308929999996,32.19337558,0.2300560067647825,32,2
3,5,0.5495994450384717,same,38.11269084,9.358035718,0.4100620913413258,32,2
12,5,0.39691735512985105,new,26.4393834,10.82212773,0.26792385713099987,32,2
2,4,0.6847004168675535,same,26.22740557,11.11918442,0.38979886864842095,32,2
11,4,0.3833760608276159,new,21.04766581,12.20478566,0.26256849118229597,32,2
1,3,0.45697381242963625,same,24.40043609,5.181766043,0.449174341554403,32,2
14,3,0.5935505999770748,new,19.82444596,5.696560695,0.28208886255787374,32,2
8,2,0.4704968136558642,same,22.92546818,17.18497774,0.4318096280140705,32,2
